symbol,name,price,exchange,exchangeShortName,type
SPARC.NS,Sun Pharma Advanced Research Company Limited,384.25,National Stock Exchange of India,NSE,stock
SEALMATIC.BO,Sealmatic India Limited,642.95,Bombay Stock Exchange,BSE,stock
RUSTOMJEE.NS,Keystone Realtors Limited,631.0,National Stock Exchange of India,NSE,stock
SHREEPUSHK.NS,Shree Pushkar Chemicals & Fertilisers Limited,177.7,National Stock Exchange of India,NSE,stock
INDIANHUME.BO,The Indian Hume Pipe Company Limited,278.2,Bombay Stock Exchange,BSE,stock
017550.KS,"Soosan Heavy Industries Co., Ltd.",2035.0,KSE,KSC,stock
SANDHAR.BO,Sandhar Technologies Limited,519.65,Bombay Stock Exchange,BSE,stock
PGNT,"Paragon Technologies, Inc.",8.05,Other OTC,PNK,stock
ELECON.BO,Elecon Engineering Company Limited,972.4,Bombay Stock Exchange,BSE,stock
ZEB.TO,BMO Equal Weight Banks Index ETF,36.48,Toronto Stock Exchange,TSX,etf
DXC.AX,Dexus Convenience Retail REIT,2.75,Australian Securities Exchange,ASX,stock
GALAXYSURF.NS,Galaxy Surfactants Limited,2419.65,National Stock Exchange of India,NSE,stock
NILKAMAL.BO,Nilkamal Limited,1754.7,Bombay Stock Exchange,BSE,stock
ZEEMEDIA.BO,Zee Media Corporation Limited,11.83,Bombay Stock Exchange,BSE,stock
JPASSOCIAT.NS,Jaiprakash Associates Limited,19.7,National Stock Exchange of India,NSE,stock
NFTA.TA,Naphtha Israel Petroleum Corp. Ltd.,2021.0,Tel Aviv,TLV,stock
1712.TW,Sinon Corporation,38.95,Taiwan,TAI,stock
STICX,Virtus Seix Corporate Bond Fund I,7.36,NASDAQ,NASDAQ,trust
36BE.DE,iShares $ Corp Bond ESG UCITS ETF,3.9671,Frankfurt Stock Exchange,XETRA,etf
WYNN,"Wynn Resorts, Limited",105.26,NASDAQ Global Select,NASDAQ,stock
SFZN.SW,Siegfried Holding AG,871.0,Swiss Exchange,SIX,stock
HYZNW,HYZON Motors Inc,0.0536,NASDAQ Global Select,NASDAQ,stock
6414.TW,Ennoconn Corporation,345.5,Taiwan,TAI,stock
MX,Magnachip Semiconductor Corporation,5.49,New York Stock Exchange,NYSE,stock
4651.T,Sanix Incorporated,322.0,Tokyo,JPX,stock
MMFL.NS,M M Forgings Limited,893.65,National Stock Exchange of India,NSE,stock
KERNEX.BO,Kernex Microsystems (India) Limited,574.25,Bombay Stock Exchange,BSE,stock
009310.KS,"Charm Engineering Co.,Ltd.",484.0,KSE,KSC,stock
2389.T,"Digital Holdings, Inc.",1162.0,Tokyo,JPX,stock
GLAXO.NS,GlaxoSmithKline Pharmaceuticals Limited,1970.65,National Stock Exchange of India,NSE,stock
MRO-TEK.NS,MRO-TEK Realty Limited,77.6,National Stock Exchange of India,NSE,stock
AHCS.QA,Aamal Company Q.P.S.C.,0.752,Qatar,DOH,stock
3105.T,Nisshinbo Holdings Inc.,1186.0,Tokyo,JPX,stock
UNICHEMLAB.BO,Unichem Laboratories Limited,498.0,Bombay Stock Exchange,BSE,stock
BOSCHLTD.NS,Bosch Limited,30915.85,National Stock Exchange of India,NSE,stock
DECCANCE.NS,Deccan Cements Limited,629.45,National Stock Exchange of India,NSE,stock
JKTYRE.BO,JK Tyre & Industries Limited,429.95,Bombay Stock Exchange,BSE,stock
CARERATING.BO,CARE Ratings Limited,1160.25,Bombay Stock Exchange,BSE,stock
SURYAROSNI.BO,Surya Roshni Limited,519.8,Bombay Stock Exchange,BSE,stock
KECL.BO,Kirloskar Electric Company Limited,119.0,Bombay Stock Exchange,BSE,stock
UNITEDTEA.NS,The United Nilgiri Tea Estates Company Limited,333.05,National Stock Exchange of India,NSE,stock
ARCHIDPLY.BO,Archidply Industries Limited,87.74,Bombay Stock Exchange,BSE,stock
ASTRAMICRO.BO,Astra Microwave Products Limited,623.0,Bombay Stock Exchange,BSE,stock
KIRLFER.BO,Kirloskar Ferrous Industries Limited,556.5,Bombay Stock Exchange,BSE,stock
SRPL.NS,Shree Ram Proteins Limited,1.15,National Stock Exchange of India,NSE,stock
ALPA.BO,Alpa Laboratories Limited,92.92,Bombay Stock Exchange,BSE,stock
MINDTECK.NS,Mindteck (India) Limited,212.95,National Stock Exchange of India,NSE,stock
CBRI,"CMTSU Liquidation, Inc.",0.0001,Other OTC,PNK,stock
PSCM,Invesco S&P SmallCap Materials ETF,75.0884,NASDAQ Global Market,NASDAQ,etf
ACIW,"ACI Worldwide, Inc.",32.34,NASDAQ Global Select,NASDAQ,stock
SCHK,Schwab 1000 Index ETF,50.15,New York Stock Exchange Arca,AMEX,etf
LTTS.BO,L&T Technology Services Limited,5584.4,Bombay Stock Exchange,BSE,stock
HPL.BO,HPL Electric & Power Limited,341.7,Bombay Stock Exchange,BSE,stock
NLCINDIA.BO,NLC India Limited,227.6,Bombay Stock Exchange,BSE,stock
DIVGIITTS.NS,Divgi TorqTransfer Systems Limited,788.8,National Stock Exchange of India,NSE,stock
SWISF,Sekur Private Data Ltd.,0.0495,Other OTC,PNK,stock
600106.SS,"Chongqing road & bridge co.,ltd",6.67,Shanghai,SHH,stock
EICHERMOT.BO,Eicher Motors Limited,3921.05,Bombay Stock Exchange,BSE,stock
NEWGEN.BO,Newgen Software Technologies Limited,794.75,Bombay Stock Exchange,BSE,stock
SLOIF,Soitec S.A.,103.69,Other OTC,PNK,stock
KVFORGE.BO,KRISHANVEER FORGE LIMITED,88.8,Bombay Stock Exchange,BSE,stock
IBID,iShares Trust,25.32,New York Stock Exchange Arca,AMEX,etf
TTGPF,TT Electronics plc,1.97,Other OTC,PNK,stock
ZOTA.NS,Zota Health Care Limited,494.95,National Stock Exchange of India,NSE,stock
AARVI.NS,Aarvi Encon Limited,126.05,National Stock Exchange of India,NSE,stock
FMCRX,Federated Hermes Mid-Cap Index Fund Institutional Shares,16.79,NASDAQ,NASDAQ,trust
PODDARMENT.NS,Poddar Pigments Limited,350.1,National Stock Exchange of India,NSE,stock
DNOPY,Dino Polska S.A.,49.55,Other OTC,PNK,stock
INTEGRAEN.BO,Integra Engineering India Limited,246.1,Bombay Stock Exchange,BSE,stock
MOHITIND.NS,Mohit Industries Limited,19.9,National Stock Exchange of India,NSE,stock
IRIS.NS,IRIS Business Services Limited,126.0,National Stock Exchange of India,NSE,stock
AC.TO,Air Canada,19.68,Toronto Stock Exchange,TSX,stock
EXPLEOSOL.NS,Expleo Solutions Limited,1275.2,National Stock Exchange of India,NSE,stock
ENDURANCE.BO,Endurance Technologies Limited,1897.25,Bombay Stock Exchange,BSE,stock
SHAKTIPUMP.BO,Shakti Pumps (India) Limited,1471.3,Bombay Stock Exchange,BSE,stock
GROBTEA.NS,The Grob Tea Company Limited,904.5,National Stock Exchange of India,NSE,stock
PERSISTENT.BO,Persistent Systems Limited,3968.95,Bombay Stock Exchange,BSE,stock
V2RETAIL.NS,V2 Retail Limited,465.45,National Stock Exchange of India,NSE,stock
KLBRENG-B.BO,Kilburn Engineering Limited,348.55,Bombay Stock Exchange,BSE,stock
5852.T,Ahresty Corporation,807.0,Tokyo,JPX,stock
IDU,iShares U.S. Utilities ETF,84.13,New York Stock Exchange Arca,AMEX,etf
BALAMINES.BO,Balaji Amines Limited,2124.2,Bombay Stock Exchange,BSE,stock
MADRASFERT.BO,Madras Fertilizers Limited,88.34,Bombay Stock Exchange,BSE,stock
5943.T,Noritz Corporation,1696.0,Tokyo,JPX,stock
ICSL.BO,Integrated Capital Services Limited,3.87,Bombay Stock Exchange,BSE,stock
ALPINEHOU.BO,Alpine Housing Development Corporation Limited,148.3,Bombay Stock Exchange,BSE,stock
DCI.NS,DC Infotech and Communication Limited,192.3,National Stock Exchange of India,NSE,stock
KIRIINDUS.BO,Kiri Industries Limited,340.05,Bombay Stock Exchange,BSE,stock
INGERRAND.BO,Ingersoll-Rand (India) Limited,3731.5,Bombay Stock Exchange,BSE,stock
NPSKY,NSK Ltd.,11.47,Other OTC,PNK,stock
DMCC.BO,DMCC Speciality Chemicals Limited,306.8,Bombay Stock Exchange,BSE,stock
KPITTECH.NS,KPIT Technologies Limited,1511.5,National Stock Exchange of India,NSE,stock
CHEVIOT.BO,Cheviot Company Limited,1298.3,Bombay Stock Exchange,BSE,stock
HINDWAREAP.BO,Hindware Home Innovation Limited,403.05,Bombay Stock Exchange,BSE,stock
KNNGF,KION GROUP AG,52.3404,Other OTC,PNK,stock
0KET.L,PACCAR Inc,121.801,London Stock Exchange,LSE,stock
SASKEN.BO,Sasken Technologies Limited,1582.4,Bombay Stock Exchange,BSE,stock
INTELLECT.BO,Intellect Design Arena Limited,1084.85,Bombay Stock Exchange,BSE,stock
HMVL.NS,Hindustan Media Ventures Limited,109.75,National Stock Exchange of India,NSE,stock
UTTAMSUGAR.BO,Uttam Sugar Mills Limited,338.6,Bombay Stock Exchange,BSE,stock
6653.T,"Seiko Electric Co., Ltd.",1268.0,Tokyo,JPX,stock
RANEHOLDIN.NS,Rane Holdings Limited,1136.2,National Stock Exchange of India,NSE,stock
AARTIIND.BO,Aarti Industries Limited,684.1,Bombay Stock Exchange,BSE,stock
FCRR.TO,Fidelity U.S. Dividend for Rising Rates Index ETF,38.16,Toronto Stock Exchange,TSX,etf
EMBI.PA,BNP Paribas Easy JPM ESG EMBI Global Diversified Composite,8.9978,Paris,EURONEXT,etf
DYNAMATECH.BO,Dynamatic Technologies Limited,8334.05,Bombay Stock Exchange,BSE,stock
MANORAMA.BO,Manorama Industries Limited,422.1,Bombay Stock Exchange,BSE,stock
MCL.NS,Madhav Copper Limited,35.2,National Stock Exchange of India,NSE,stock
SKIPPER.BO,Skipper Limited,322.65,Bombay Stock Exchange,BSE,stock
CHARGE.ST,ChargePanel AB (publ),1.785,Stockholm Stock Exchange,STO,stock
DMAC,DiaMedica Therapeutics Inc.,2.73,NASDAQ Capital Market,NASDAQ,stock
NGIL.BO,Nakoda Group of Industries Limited,52.56,Bombay Stock Exchange,BSE,stock
SUPERHOUSE.NS,Superhouse Limited,210.1,National Stock Exchange of India,NSE,stock
KAMAHOLD.BO,KAMA Holdings Limited,2714.85,Bombay Stock Exchange,BSE,stock
RYTM,"Rhythm Pharmaceuticals, Inc.",40.05,NASDAQ Global Market,NASDAQ,stock
LLG.V,Mason Graphite Inc.,0.125,Toronto Stock Exchange Ventures,TSXV,stock
RYDHX,Rydex Dow Jones Industrial Average Fund,94.18,NASDAQ,NASDAQ,trust
0R2X.L,Corning Incorporated,32.615,London Stock Exchange,LSE,stock
0019.HK,Swire Pacific Limited,65.0,HKSE,HKSE,stock
300634.SZ,"Richinfo Technology Co., Ltd.",18.58,Shenzhen,SHZ,stock
STYLAMIND.BO,Stylam Industries Limited,1639.25,Bombay Stock Exchange,BSE,stock
KILITCH.BO,Kilitch Drugs (India) Limited,389.8,Bombay Stock Exchange,BSE,stock
KESORAMIND.BO,Kesoram Industries Limited,174.6,Bombay Stock Exchange,BSE,stock
LYKALABS.NS,Lyka Labs Limited,112.6,National Stock Exchange of India,NSE,stock
000925.SZ,"UniTTEC Co.,Ltd",7.52,Shenzhen,SHZ,stock
ASALCBR.BO,Associated Alcohols & Breweries Limited,507.4,Bombay Stock Exchange,BSE,stock
6120.TW,Darwin Precisions Corporation,16.95,Taiwan,TAI,stock
SUPREMEIND.BO,The Supreme Industries Limited,4093.2,Bombay Stock Exchange,BSE,stock
STAR.BO,Strides Pharma Science Limited,826.55,Bombay Stock Exchange,BSE,stock
HIL.BO,HIL Limited,2707.2,Bombay Stock Exchange,BSE,stock
CRANESSOFT.BO,Cranes Software International Limited,3.47,Bombay Stock Exchange,BSE,stock
SVT,"Servotronics, Inc.",13.0,American Stock Exchange,AMEX,stock
ORIRAIL.BO,ORIENTAL RAIL INFRASTRUCTURE L,253.65,Bombay Stock Exchange,BSE,stock
TTFNF,TotalEnergies SE,71.76,Other OTC,PNK,stock
ONWARDTEC.BO,Onward Technologies Limited,466.85,Bombay Stock Exchange,BSE,stock
LKOR,FlexShares Credit-Scored US Long Corporate Bond Index Fund,42.775,BATS,ETF,etf
300726.SZ,"Zhuzhou Hongda Electronics Corp.,Ltd.",23.75,Shenzhen,SHZ,stock
SANJIVIN.BO,Sanjivani Paranteral Limited.,152.15,Bombay Stock Exchange,BSE,stock
600323.SS,"Grandblue Environment Co., Ltd.",16.92,Shanghai,SHH,stock
BWLKF,Boardwalktech Software Corp.,0.1412,Other OTC,PNK,stock
AURIONPRO.NS,Aurionpro Solutions Limited,2348.7,National Stock Exchange of India,NSE,stock
ANUP.BO,The Anup Engineering Limited,3149.5,Bombay Stock Exchange,BSE,stock
FAZE3Q.BO,Faze Three Limited,397.6,Bombay Stock Exchange,BSE,stock
RAMCOIND.BO,Ramco Industries Limited,218.35,Bombay Stock Exchange,BSE,stock
BALPHARMA.BO,Bal Pharma Limited,99.6,Bombay Stock Exchange,BSE,stock
RAMCOSYS.BO,Ramco Systems Limited,283.4,Bombay Stock Exchange,BSE,stock
BOROLTD.BO,Borosil Limited,372.85,Bombay Stock Exchange,BSE,stock
KSB.BO,KSB Limited,3905.5,Bombay Stock Exchange,BSE,stock
TATACOMM.BO,Tata Communications Limited,2073.4,Bombay Stock Exchange,BSE,stock
ORIENTCER.BO,Orient Ceratech Limited,51.54,Bombay Stock Exchange,BSE,stock
ARYAMAN.BO,Aryaman Financial Services Limited,245.95,Bombay Stock Exchange,BSE,stock
ELWS.TA,Electreon Wireless Ltd,16340.0,Tel Aviv,TLV,stock
UPR.L,Uniphar plc,226.0,London Stock Exchange,LSE,stock
7914.T,"Kyodo Printing Co., Ltd.",3295.0,Tokyo,JPX,stock
BHARATRAS.BO,Bharat Rasayan Limited,8692.3,Bombay Stock Exchange,BSE,stock
MHLXMIRU.BO,Mahalaxmi Rubtech Limited,291.85,Bombay Stock Exchange,BSE,stock
HARRMALAYA.BO,Harrisons Malayalam Limited,171.65,Bombay Stock Exchange,BSE,stock
SUVEN.BO,Suven Life Sciences Limited,107.98,Bombay Stock Exchange,BSE,stock
BKE,"The Buckle, Inc.",39.08,New York Stock Exchange,NYSE,stock
BEDMUTHA.NS,Bedmutha Industries Limited,209.7,National Stock Exchange of India,NSE,stock
4PN.DE,Carrier Global Corporation,53.14,Frankfurt Stock Exchange,XETRA,stock
MUNJALAU.BO,Munjal Auto Industries Limited,83.75,Bombay Stock Exchange,BSE,stock
3019.TW,"Asia Optical Co., Inc.",64.7,Taiwan,TAI,stock
PSFF,Pacer Swan SOS Fund of Funds ETF,26.94,BATS,ETF,etf
INDNIPPON.BO,India Nippon Electricals Limited,710.85,Bombay Stock Exchange,BSE,stock
LTA.PA,Altamir SCA,24.4,Paris,EURONEXT,stock
ENERGYDEV.BO,Energy Development Company Limited,24.47,Bombay Stock Exchange,BSE,stock
DONKEY.CO,DonkeyRepublic Holding A/S,6.45,Copenhagen,CPH,stock
JUBLINDS.BO,Jubilant Industries Limited,1220.05,Bombay Stock Exchange,BSE,stock
PGIL.BO,Pearl Global Industries Limited,585.25,Bombay Stock Exchange,BSE,stock
CCHHL.NS,Country Club Hospitality & Holidays Limited,14.5,National Stock Exchange of India,NSE,stock
ROS.VI,Rosenbauer International AG,28.2,Vienna,VIE,stock
OAL.BO,Oriental Aromatics Limited,332.35,Bombay Stock Exchange,BSE,stock
ATL.NS,Allcargo Terminals Limited,59.75,National Stock Exchange of India,NSE,stock
SAUMYA.BO,Saumya Consultants Limited,182.75,Bombay Stock Exchange,BSE,stock
1959.T,Kyudenko Corporation,6225.0,Tokyo,JPX,stock
WENDT.BO,Wendt (India) Limited,11561.85,Bombay Stock Exchange,BSE,stock
0NX1.IL,Aalberts N.V.,45.22,International Order Book,IOB,stock
DHRUV.NS,Dhruv Consultancy Services Limited,113.95,National Stock Exchange of India,NSE,stock
GOLDTECH.NS,Goldstone Technologies Limited,132.85,National Stock Exchange of India,NSE,stock
MMFL.BO,M M Forgings Limited,893.95,Bombay Stock Exchange,BSE,stock
0066.HK,MTR Corporation Limited,26.0,HKSE,HKSE,stock
INTENTECH.BO,Intense Technologies Limited,119.5,Bombay Stock Exchange,BSE,stock
3702.TW,WPG Holdings Limited,93.0,Taiwan,TAI,stock
688568.SS,"Geovis Technology Co.,Ltd",54.66,Shanghai,SHH,stock
PET.L,Petrel Resources Plc,1.32,London Stock Exchange,LSE,stock
0HF3.L,AmerisourceBergen Corporation,241.9655,London Stock Exchange,LSE,stock
MANINDS.BO,Man Industries (India) Limited,393.65,Bombay Stock Exchange,BSE,stock
SUNPHARMA.NS,Sun Pharmaceutical Industries Limited,1622.25,National Stock Exchange of India,NSE,stock
SXI,Standex International Corporation,173.05,New York Stock Exchange,NYSE,stock
FLEXITUFF.BO,Flexituff Ventures International Limited,43.69,Bombay Stock Exchange,BSE,stock
MATRIMONY.BO,Matrimony.com Limited,549.25,Bombay Stock Exchange,BSE,stock
9793.T,"Daiseki Co.,Ltd.",3585.0,Tokyo,JPX,stock
JUSH.CN,Jushi Holdings Inc.,0.91,Canadian Securities Exchange,CNQ,stock
ISGEC.BO,Isgec Heavy Engineering Limited,931.35,Bombay Stock Exchange,BSE,stock
SYV.DE,3D Systems Corporation,4.056,Frankfurt Stock Exchange,XETRA,stock
ABR-PD,"Arbor Realty Trust, Inc.",19.6,New York Stock Exchange,NYSE,stock
CINELINE.NS,Cineline India Limited,126.4,National Stock Exchange of India,NSE,stock
CMMHOSP.BO,Chennai Meenakshi Multispeciality Hospital Limited,37.97,Bombay Stock Exchange,BSE,stock
TIMESGTY.NS,Times Guaranty Limited,93.0,National Stock Exchange of India,NSE,stock
AHOTF,American Hotel Income Properties REIT LP,0.4613,Other OTC,PNK,stock
SURANASOL.BO,Surana Solar Limited,38.57,Bombay Stock Exchange,BSE,stock
HUBS,"HubSpot, Inc.",609.97,New York Stock Exchange,NYSE,stock
600360.SS,"Jilin Sino-Microelectronics Co., Ltd.",6.39,Shanghai,SHH,stock
300745.SZ,"Shinry Technologies Co., Ltd.",18.78,Shenzhen,SHZ,stock
VINDHYATEL.BO,Vindhya Telelinks Limited,2457.35,Bombay Stock Exchange,BSE,stock
8473.TW,"Forest Water Environmental Engineering Co., Ltd.",42.15,Taiwan,TAI,stock
6333.T,"Teikoku Electric Mfg.Co.,Ltd.",2482.0,Tokyo,JPX,stock
LNN,Lindsay Corporation,114.79,New York Stock Exchange,NYSE,stock
AKSHOPTFBR.BO,Aksh Optifibre Limited,8.92,Bombay Stock Exchange,BSE,stock
ROLLT.NS,Rollatainers Limited,1.65,National Stock Exchange of India,NSE,stock
AURIONPRO.BO,Aurionpro Solutions Limited,2327.9,Bombay Stock Exchange,BSE,stock
JJFINCOR.BO,J.J. Finance Corporation Limited,21.95,Bombay Stock Exchange,BSE,stock
DFL.BO,Decillion Finance Limited,28.8,Bombay Stock Exchange,BSE,stock
300257.SZ,"Kaishan Group Co., Ltd.",13.45,Shenzhen,SHZ,stock
4593.T,Healios K.K.,160.0,Tokyo,JPX,stock
270810.KS,Kb Kbstar Kosdaq150 Etf,14265.0,KSE,KSC,etf
DRONACHRYA.BO,Droneacharya Aerial Innovation,150.55,Bombay Stock Exchange,BSE,stock
ADA.AX,Adacel Technologies Limited,0.705,Australian Securities Exchange,ASX,stock
DHRUV.BO,Dhruv Consultancy Services Limited,114.3,Bombay Stock Exchange,BSE,stock
6834.T,"SEIKOH GIKEN Co., Ltd.",1833.0,Tokyo,JPX,stock
1977.HK,Analogue Holdings Limited,1.02,HKSE,HKSE,stock
5191.T,Sumitomo Riko Company Limited,1303.0,Tokyo,JPX,stock
BRR.BK,Buriram Sugar Public Company Limited,4.84,Thailand,SET,stock
DELTA.BK,Delta Electronics (Thailand) Public Company Limited,75.0,Thailand,SET,stock
TC.BK,Tropical Canning (Thailand) Public Company Limited,6.15,Thailand,SET,stock
DREDGECORP.BO,Dredging Corporation of India Limited,715.0,Bombay Stock Exchange,BSE,stock
INPSX,ProFunds Internet UltraSector Fund,28.44,NASDAQ,NASDAQ,trust
SVC,Service Properties Trust,6.6,NASDAQ Global Select,NASDAQ,stock
ASY.PA,Assystem S.A.,60.0,Paris,EURONEXT,stock
HANA-R.BK,Hana Microelectronics Public Company Limited,40.0,Thailand,SET,stock
8114.TW,"Posiflex Technology, Inc.",118.5,Taiwan,TAI,stock
3017.TW,"Asia Vital Components Co., Ltd.",533.0,Taiwan,TAI,stock
COLR.BR,Etn. Fr. Colruyt NV,42.0,Brussels,EURONEXT,stock
300801.SZ,"Shandong Taihe Water Treatment Technologies Co., Ltd.",14.84,Shenzhen,SHZ,stock
BIRET-RR.NS,Brookfield India RET,261.97,National Stock Exchange of India,NSE,stock
6125.T,"Okamoto Machine Tool Works, Ltd.",6520.0,Tokyo,JPX,stock
GGRM.JK,PT Gudang Garam Tbk,19575.0,Jakarta Stock Exchange,JKT,stock
SAPPE.BK,Sappe Public Company Limited,90.25,Thailand,SET,stock
NDR.BK,N.D. Rubber Public Company Limited,2.02,Thailand,SET,stock
KCE-R.BK,KCE Electronics Public Company Limited,40.25,Thailand,SET,stock
BEM-R.BK,Bangkok Expressway and Metro Public Company Limited,8.2,Thailand,SET,stock
TIPCO.BK,Tipco Foods Public Company Limited,10.5,Thailand,SET,stock
KGI.BK,KGI Securities (Thailand) Public Company Limited,4.82,Thailand,SET,stock
GICHSGFIN.BO,GIC Housing Finance Limited,216.75,Bombay Stock Exchange,BSE,stock
SYNEX.BK,Synnex (Thailand) Public Company Limited,11.7,Thailand,SET,stock
VDY.TO,Vanguard FTSE Canadian High Dividend Yield Index ETF,44.15,Toronto Stock Exchange,TSX,etf
0JYM.L,Markel Corporation,1507.69,London Stock Exchange,LSE,stock
QDT.PA,Quadient S.A.,18.86,Paris,EURONEXT,stock
STOWER.BK,Sky Tower Public Company Limited,0.09,Thailand,SET,stock
FWIFX,Fidelity Worldwide Fund,35.96,NASDAQ,NASDAQ,trust
TMI.BK,Teera-Mongkol Industry Public Company Limited,1.14,Thailand,SET,stock
SCM.BK,Successmore Being Public Company Limited,3.88,Thailand,SET,stock
WHA.BK,WHA Corporation Public Company Limited,4.86,Thailand,SET,stock
LOPP,Gabelli Love Our Planet & People ETF,26.66,New York Stock Exchange Arca,AMEX,etf
TNPC.BK,Thai Nam Plastic Public Company Limited,1.25,Thailand,SET,stock
ALINT.PA,IntegraGen SA,0.68,Paris,EURONEXT,stock
TU-R.BK,Thai Union Group Public Company Limited,14.7,Thailand,SET,stock
DPYG.L,iShares Developed Markets Property Yield UCITS ETF,4.61225,London Stock Exchange,LSE,etf
XO.BK,Exotic Food Public Company Limited,27.25,Thailand,SET,stock
RBF.BK,R&B Food Supply Public Company Limited,11.5,Thailand,SET,stock
ALPRG.PA,Prologue S.A.,0.165,Paris,EURONEXT,stock
MAIPX,MAI Managed Volatility Fund Institutional Shs,14.47,NASDAQ,NASDAQ,trust
KINETRU.BO,Kinetic Trust Limited,14.93,Bombay Stock Exchange,BSE,trust
KIAT.BK,Kiattana Transport Public Company Limited,0.39,Thailand,SET,stock
INDIANB.NS,Indian Bank,533.7,National Stock Exchange of India,NSE,stock
META.BK,Meta Corporation Public Company Limited,0.13,Thailand,SET,stock
PCC.BK,Precise Corporation Public Company Limited,3.04,Thailand,SET,stock
U09.SI,Avarga Limited,0.18,Stock Exchange of Singapore,SES,stock
ARIP.BK,ARIP Public Company Limited,0.75,Thailand,SET,stock
XIACF,Xiaomi Corporation,2.09,Other OTC,PNK,stock
FEN,First Trust Energy Income and Growth Fund,16.39,New York Stock Exchange,NYSE,trust
ARMP,"Armata Pharmaceuticals, Inc.",3.66,American Stock Exchange,AMEX,stock
NUSA.BK,Nusasiri Public Company Limited,0.36,Thailand,SET,stock
PB.BK,President Bakery Public Company Limited,69.0,Thailand,SET,stock
GOOG.NE,Alphabet Inc.,26.25,NEO,NEO,stock
005500.KS,"Samjin Pharmaceuticals Co., Ltd.",20200.0,KSE,KSC,stock
4427.T,"EduLab, Inc.",296.0,Tokyo,JPX,stock
2160.T,GNI Group Ltd.,2846.0,Tokyo,JPX,stock
GSEW,Goldman Sachs Equal Weight U.S. Large Cap Equity ETF,71.8,BATS,ETF,etf
688508.SS,Wuxi Chipown Micro-electronics limited,33.06,Shanghai,SHH,stock
JMSB,"John Marshall Bancorp, Inc.",17.46,NASDAQ Capital Market,NASDAQ,stock
PRFX,PainReform Ltd.,1.73,NASDAQ Capital Market,NASDAQ,stock
PM-R.BK,Premier Marketing Public Company Limited,7.55,Thailand,SET,stock
MOSHI.BK,Moshi Moshi Retail Corporation Public Company Limited,54.25,Thailand,SET,stock
JHSF3.SA,JHSF Participações S.A.,4.71,São Paulo,SAO,stock
TRLVX,SEI Institutional Managed Trust Core Fixed Income Fund,9.42,NASDAQ,NASDAQ,trust
DKINYM.CO,Danske Invest Nye Markeder,186.8,Copenhagen,CPH,stock
ICHI-R.BK,Ichitan Group Public Company Limited,16.8,Thailand,SET,stock
PFTA,Portage Fintech Acquisition Corporation,10.71,NASDAQ Capital Market,NASDAQ,stock
FHYS,Federated Hermes Short Duration High Yield ETF,22.856,New York Stock Exchange Arca,AMEX,etf
MFEC.BK,MFEC Public Company Limited,6.9,Thailand,SET,stock
4718.T,"Waseda Academy Co., Ltd.",1568.0,Tokyo,JPX,stock
WORK.BK,Workpoint Entertainment Public Company Limited,9.1,Thailand,SET,stock
300445.SZ,Beijing ConST Instruments Technology Inc.,18.07,Shenzhen,SHZ,stock
STG,Sunlands Technology Group,10.285,New York Stock Exchange,NYSE,stock
KEX.BK,Kerry Express (Thailand) Public Company Limited,5.1,Thailand,SET,stock
TKN.BK,Taokaenoi Food & Marketing Public Company Limited,10.4,Thailand,SET,stock
WETG,"WeTrade Group, Inc.",5.05,NASDAQ Capital Market,NASDAQ,stock
SONACOMS.NS,Sona BLW Precision Forgings Limited,678.2,National Stock Exchange of India,NSE,stock
MST.BK,Maybank Securities (Thailand) Public Company Limited,9.5,Thailand,SET,stock
AVG.L,Avingtrans plc,390.1,London Stock Exchange,LSE,stock
SCCC.BK,Siam City Cement Public Company Limited,138.5,Thailand,SET,stock
QLT.BK,Qualitech Public Company Limited,2.84,Thailand,SET,stock
688127.SS,"Zhejiang Lante Optics Co., Ltd.",21.6,Shanghai,SHH,stock
JAYNECOIND.BO,Jayaswal Neco Industries Limited,52.8,Bombay Stock Exchange,BSE,stock
AGRO.JK,PT Bank Raya Indonesia Tbk,278.0,Jakarta Stock Exchange,JKT,stock
IBDX,iShares iBonds Dec 2032 Term Corporate ETF,24.51,New York Stock Exchange Arca,AMEX,etf
JHCB,John Hancock Corporate Bond ETF,21.06,New York Stock Exchange Arca,AMEX,etf
6961.T,Enplas Corporation,6940.0,Tokyo,JPX,stock
BDMS-R.BK,Bangkok Dusit Medical Services Public Company Limited,28.5,Thailand,SET,stock
CWT.BK,Chai Watana Tannery Group Public Company Limited,1.35,Thailand,SET,stock
LEE.BK,Lee Feed Mill Public Company Limited,2.4,Thailand,SET,stock
0NNC.L,Zignago Vetro S.p.A.,13.32,London Stock Exchange,LSE,stock
J.BK,JAS Asset Public Company Limited,1.89,Thailand,SET,stock
INCO.JK,PT Vale Indonesia Tbk,4130.0,Jakarta Stock Exchange,JKT,stock
PAH3.DE,Porsche Automobil Holding SE,48.97,Frankfurt Stock Exchange,XETRA,stock
MDRNF,Modern Plant Based Foods Inc.,0.0473,Other OTC,PNK,stock
ACN,Accenture plc,336.46,New York Stock Exchange,NYSE,stock
ERAA.JK,PT Erajaya Swasembada Tbk,440.0,Jakarta Stock Exchange,JKT,stock
